numero_cuenta,cliente_id,tipo_cuenta
GB41UIOO458439695034,C00073148,dolares
GB84VYFF341706743766,C00083155,ahorro
GB11YQVB870296042282,C00069724,ahorro
GB51DRTM191966433224,C00041650,chequera
GB73WKCO573767326560,C00022464,nomina
GB42IJXU775052082631,C00098615,chequera
GB88LFAO864315799012,C00075465,nomina
GB70VRBN131122947093,C00091515,dolares
GB80IEAB259582257168,C00054961,corriente
GB49UGXM743958354018,C00039122,nomina
GB81JROA483454981931,C00053377,corriente
GB62AVXC648054951933,C00007442,corriente
GB43DOWD448843261194,C00065236,corriente
GB70RHAZ572184619579,C00061252,nomina
GB65PHJU485969815796,C00006979,nomina
GB80LFTW061663657777,C00035890,dolares
GB69FJYU728614492480,C00009426,chequera
GB59WWYJ949653660935,C00006319,corriente
GB81EUEH632700454835,C00035065,nomina
GB15OMBX910460249155,C00046364,ahorro
GB72XBVO071088251021,C00012365,corriente
GB47KNLO528719627103,C00096355,ahorro
GB14HHZJ280849705187,C00058201,dolares
GB37CGSC517097738978,C00041825,nomina
GB66GTMQ028073124035,C00002586,corriente
GB75OGMW943503567435,C00088020,dolares
GB05AVRX865188383381,C00000173,dolares
GB13FIJB048796482664,C00037892,ahorro
GB56POON725738494118,C00060611,corriente
GB04NSHU864757677396,C00069846,ahorro
GB67BCTS324915916119,C00077552,nomina
GB50JPRY368304126844,C00083237,corriente
GB29HAWD986121151692,C00094140,chequera
GB28FDJO359156012097,C00098864,dolares
GB38PUEB956571135930,C00055156,nomina
GB10UIUN952588639745,C00038116,corriente
GB94BFVY529123453914,C00001142,corriente
GB35KGXO267460436229,C00074288,dolares
GB23IADG282194001188,C00037575,nomina
GB92KIHI340052840246,C00076193,ahorro
GB37FJEZ225312800120,C00050962,dolares
GB29TRQY509386114757,C00059316,nomina
GB61SQSJ386541435892,C00053284,ahorro
GB20AWWO787535558683,C00090335,dolares
GB20UXKZ692185436603,C00011633,chequera
GB79XQZZ419401791207,C00058937,ahorro
GB06ZPWD521629027364,C00002246,nomina
GB74ARXH946755017106,C00001657,chequera
GB84KWIQ676819923449,C00018241,ahorro
GB70CKCJ616168097523,C00048495,chequera
GB53KBMY451599068769,C00014503,nomina
GB23MNPV277848293367,C00074128,ahorro
GB25VNFK808349611054,C00040133,ahorro
GB05TAXP470074055536,C00092786,ahorro
GB32MXWQ613807418662,C00025450,corriente
GB96HUEQ263058271353,C00097287,nomina
GB27SVMW376944004288,C00055870,chequera
GB88PYBA714609002764,C00093937,nomina
GB28XGUO751662342622,C00012816,nomina
GB83PHGN151109649850,C00075369,ahorro
GB06VKYC800505900998,C00071335,dolares
GB68WXCN225640844215,C00047924,dolares
GB67QKOI147666972457,C00063091,dolares
GB23LQXD852439113801,C00092914,chequera
GB47ATJM687501390442,C00098897,corriente
GB37JRBQ802773828725,C00041981,corriente
GB95SDMA512432832021,C00030626,dolares
GB98LANT558263914891,C00075623,ahorro
GB33CLWD228533783288,C00063949,corriente
GB55LARX865020697681,C00096997,dolares
GB06YJYA233121528132,C00052213,corriente
GB71SMNV976357438870,C00024248,chequera
GB27DHYO432215901369,C00090861,corriente
GB93TUQI535631301058,C00021442,ahorro
GB85SBFC106632541522,C00011192,corriente
GB12UPYH273530770736,C00091934,dolares
GB72QHPJ626548264734,C00087580,chequera
GB90LBWH607697779689,C00009585,ahorro
GB31ENRY798587502720,C00027436,nomina
GB77CTOG469534118547,C00019144,ahorro
GB81CAVS489912984427,C00018787,corriente
GB82BXVP608794876176,C00061146,dolares
GB36HLJB077439272845,C00000583,dolares
GB66FFQY770343793413,C00002568,dolares
GB89CSFR589043866893,C00058188,dolares
GB72QGGQ526777415812,C00094157,dolares
GB64ARPY473226183187,C00062665,nomina
GB37RUBF959671095820,C00074525,nomina
GB81XMHL536094930872,C00039825,dolares
GB53JOIO040129290552,C00029811,nomina
GB60UPVQ960713486459,C00073068,dolares
GB78XCCP769786523609,C00084682,nomina
GB11PHID271218765365,C00051861,chequera
GB77FCNH306454184213,C00093981,chequera
GB42IGDE758222658981,C00074416,nomina
GB07AZWS901836268235,C00020947,dolares
GB13KGHU671083232862,C00042163,ahorro
GB95QBUO786018418357,C00069488,corriente
GB43YIEI290343384811,C00076943,corriente
GB29RMUJ951315562642,C00027880,dolares
GB60KIMU852220208722,C00015026,chequera
GB65UCTE052638742905,C00019189,chequera
GB74DDCP480584999372,C00060976,dolares
GB43IEBO877965288597,C00080179,ahorro
GB16FTOQ144619860733,C00023518,corriente
GB35BPXS066627099134,C00053182,nomina
GB70XDLB215653884794,C00095868,chequera
GB05UZKE692991630187,C00017006,chequera
GB43KWRM066432899100,C00044344,dolares
GB46VBLE200260842426,C00013612,ahorro
GB10QBVW912848039882,C00085760,nomina
GB54SYNA884209197622,C00023400,ahorro
GB72QOWW257047622758,C00049813,chequera
GB68KUED190080483586,C00017975,chequera
GB70SCFI065306637334,C00093841,dolares
GB12WPZM131118244220,C00051816,nomina
GB10EALH272413856174,C00086348,ahorro
GB57SSOX559665673613,C00030307,chequera
GB73TAXR441772360373,C00015364,chequera
GB45VBBZ507762133758,C00096714,nomina
GB58WYUV143986071233,C00006812,ahorro
GB04LQRV971452782854,C00087309,ahorro
GB78DAVT203790688928,C00009793,ahorro
GB20BFPB508188531946,C00041541,chequera
GB59UOEC378773363422,C00090631,nomina
GB40HLPO238656524507,C00086771,corriente
GB67IWNB789174823927,C00013538,corriente
GB15WWRJ601316878204,C00044814,chequera
GB47JTWV390622249449,C00089876,nomina
GB71UMYL347332218187,C00022726,corriente
GB51ADQH969359681586,C00023399,ahorro
GB92GAIN788315836961,C00049007,nomina
GB96JIHZ695556013792,C00045464,ahorro
GB28JOOK217868126920,C00049915,chequera
GB71YTPW802259057242,C00061660,ahorro
GB70EYIO988633004773,C00050792,nomina
GB77ZBRN137915211017,C00094104,chequera
GB63VFKX310014762838,C00039923,chequera
GB97FPPN186720827935,C00025037,chequera
GB95PXNI673570672588,C00017013,chequera
GB53MEUN055041153433,C00063747,corriente
GB71ZWWV637096215566,C00065657,chequera
GB50TGHJ829790547478,C00079689,ahorro
GB19NCLB167118059538,C00081277,ahorro
GB85WDAC727080364402,C00072285,nomina
GB26QIBK232621979129,C00001725,nomina
GB68ZMSP059142212946,C00038231,corriente
GB50JMEA075558889999,C00096797,corriente
GB82GUTM059710411308,C00033886,nomina
GB84TEHI288655302850,C00055174,chequera
GB86OAIY172777566329,C00039975,dolares
GB42QJUZ404607968013,C00032154,nomina
GB44DSID242406604925,C00016804,dolares
GB64KDLA374744713252,C00015252,ahorro
GB81NYSQ430962528264,C00044469,corriente
GB68OMLM446090156534,C00064760,nomina
GB56JQUS712766728237,C00075845,chequera
GB64ENSC014663642812,C00080246,chequera
GB40YPGU599500729066,C00087253,chequera
GB79CXUJ573207786530,C00071818,dolares
GB64GCKL420658112100,C00043918,ahorro
GB67YZKC603001471544,C00008630,dolares
GB09UUBE508321731195,C00089056,corriente
GB22SRPY334878552887,C00000099,ahorro
GB08BFWY107121655758,C00095021,ahorro
GB26QHME465247239901,C00005707,dolares
GB96WXZY187263112209,C00009916,dolares
GB43NMHF007741419855,C00058059,dolares
GB41PSED930160138366,C00056933,corriente
GB66LFKG044010450782,C00021960,dolares
GB72NWQE896545072943,C00098015,nomina
GB71JCQC923596694364,C00038320,ahorro
GB94TQET299067668134,C00091203,ahorro
GB21NGKQ106019430869,C00085546,nomina
GB87IVZJ116003132061,C00027100,ahorro
GB70AINQ689112208238,C00068941,ahorro
GB97QYPE606708742292,C00097997,chequera
GB68WXRM877228758111,C00074758,dolares
GB74VRSJ056687369672,C00008573,dolares
GB76GKIR365523548947,C00057234,ahorro
GB47HKQP852368146782,C00007041,nomina
GB40YTCJ188434513270,C00021309,ahorro
GB10ORHR509582327414,C00019535,dolares
GB40SPTS132484214340,C00043704,dolares
GB69ZLAO273925528434,C00038416,nomina
GB40WXUL413784660696,C00096802,corriente
GB63RIPU258607053080,C00038503,corriente
GB34IVKB403751334761,C00080908,chequera
GB57MKWM901410816845,C00093678,chequera
GB50YZVI628933884988,C00017694,ahorro
GB56WYZH139424521088,C00006648,chequera
GB55GONE661974154620,C00005396,dolares
GB14QZWM997744329816,C00089978,nomina
GB51CJNO431006103394,C00029179,ahorro
GB44GIOJ540650346289,C00001015,chequera
GB89ZADD693905938113,C00060304,corriente
GB18QEXR312345956335,C00073313,dolares
GB94FIZL763668965684,C00053473,corriente
GB88IRCH399086644746,C00007323,chequera
GB04DJSC865562429418,C00039871,dolares
GB17VJYE265225817459,C00000436,chequera
GB19DSWZ571258889372,C00076253,chequera
GB30OYJM212600631937,C00018036,dolares
GB60UTJZ737136049930,C00026097,dolares
GB57KYGE853876683111,C00091277,corriente
GB47VKYG045589042078,C00055139,ahorro
GB43OPNX491796265685,C00039762,nomina
GB06UYAJ517394359151,C00009669,dolares
GB45WDTO514828466808,C00043744,nomina
GB94PEXK787564516390,C00099106,dolares
GB51XETL245856318075,C00070203,chequera
GB77IFAB659271394264,C00081562,ahorro
GB88GTWM876356879795,C00075428,chequera
GB69BASB787192609743,C00080148,ahorro
GB09LUZT393877464670,C00062721,chequera
GB48HNFP111387541480,C00058989,nomina
GB41GWXY957783335253,C00069606,corriente
GB03HCLN505827075347,C00067536,nomina
GB77ACIH980823308192,C00083425,dolares
GB64AWTN354743718998,C00028052,ahorro
GB27SGKO764644208183,C00002979,ahorro
GB35HNJU673256701436,C00027235,chequera
GB13AJMR703601880177,C00030982,nomina
GB79XEKE636660234862,C00000028,chequera
GB50LGTI531064632523,C00063187,corriente
GB29IAJL631525792104,C00066177,chequera
GB33FKOF713688075099,C00082095,nomina
GB65YHCH021382503401,C00054218,chequera
GB95TMWK533683361559,C00072217,ahorro
GB65EINL673172636489,C00076778,chequera
GB20QGXX648283645560,C00069158,chequera
GB88OIYN400762339248,C00008534,nomina
GB86LTYR811136036880,C00050538,ahorro
GB87IURB894873065559,C00032016,corriente
GB07AYHO317658537870,C00089570,corriente
GB10PNDV146778044604,C00090723,chequera
GB62VOAT967430745216,C00047344,corriente
GB49WUWJ422233726883,C00048786,dolares
GB45QOZB103053767356,C00032651,ahorro
GB05OZES043155297375,C00004374,chequera
GB43SEVH461031620247,C00088688,ahorro
GB10WPPT237658772276,C00057306,dolares
GB93MLGZ169011322202,C00020797,dolares
GB68MFMN432573427017,C00077615,ahorro
GB25MBDM212219179204,C00012465,chequera
GB31VLEX994970296160,C00049291,chequera
GB05ZRUU268118641175,C00076967,nomina
GB04AENX647280111756,C00029651,nomina
GB74YMBN389205378294,C00020072,ahorro
GB07NUEK920289191122,C00072211,dolares
GB45TJOS249207268677,C00087657,dolares
GB21IZKZ632541930381,C00033067,corriente
GB79IJAV046781684973,C00007331,corriente
GB16OADX826443154470,C00043589,nomina
GB51MTNJ831801826445,C00099101,chequera
GB10JMRA077047364436,C00065965,chequera
GB78SUXP336111251434,C00016603,nomina
GB36RGZG709011764877,C00087929,ahorro
GB31KZXU553391743511,C00002468,chequera
GB68FABO017554520389,C00040644,corriente
GB52YHRY778368764174,C00014073,nomina
GB35YIDT475273503886,C00088005,dolares
GB11TPBK720497329782,C00037857,dolares
GB65CDDT637881935795,C00059904,dolares
GB59TMIU350784979211,C00010947,nomina
GB81BPMY978177984696,C00074165,nomina
GB34IVIO349716702261,C00071733,dolares
GB83YPUF441792635310,C00038990,ahorro
GB21GKPA154344167979,C00056289,nomina
GB24XXOO648898718105,C00081995,dolares
GB75NZMG562110116560,C00014254,nomina
GB34FQVB677426118648,C00008791,ahorro
GB20BGSI689725719820,C00081029,ahorro
GB51EYMD191272636110,C00020444,chequera
GB33XULO858845865853,C00007032,ahorro
GB42FMGB532402191298,C00044788,corriente
GB94YIZI584240833382,C00009917,nomina
GB90ZXLP333519235834,C00055935,dolares
GB11HWGH159728200184,C00099344,chequera
GB68RFPL310548659556,C00048500,chequera
GB06OAYT317486723719,C00004579,nomina
GB47HCIX245910087536,C00091460,ahorro
GB91BZJG019533516947,C00007755,corriente
GB23FTTF175179596705,C00046458,ahorro
GB05RJLJ459210874628,C00087368,nomina
GB89NNHI554341591960,C00084655,dolares
GB83DYJQ883284567817,C00063314,corriente
GB90OQBH850226796872,C00041530,nomina
GB53RTUR269122957691,C00046556,ahorro
GB94YSRD288416108069,C00082431,chequera
GB14OAKU607227618971,C00035032,nomina
GB53SEYI851612450162,C00068752,nomina
GB64BXOD604406562890,C00041307,chequera
GB86POJN099216162657,C00076949,ahorro
GB03EFHP473114701021,C00038411,corriente
GB92DKYM100394526936,C00004183,chequera
GB09YDWO512322090498,C00034888,nomina
GB49LLNL538587788584,C00007175,corriente
GB40QRSI850065694169,C00039509,nomina
GB12NPYN230626791911,C00001881,chequera
GB02VJNJ809327897395,C00084826,nomina
GB96RFGU293161090685,C00091505,ahorro
GB07YEAO262845858864,C00061499,dolares
GB10DBAW383828029308,C00028414,ahorro
GB73GLJP171483660312,C00081396,dolares
GB42EFNP685613551876,C00008754,chequera
GB36VKIL647531909339,C00015979,chequera
GB90YPGM358990544311,C00082506,corriente
GB07FUIB161668941727,C00039756,corriente
GB90VXFE677218500414,C00027324,ahorro
GB76IYXY483534095841,C00026838,nomina
GB29QZKD564642919746,C00051606,dolares
GB74FQAP847603170140,C00080687,nomina
GB98KNEV539239188676,C00065710,nomina
GB41NVVS627876881245,C00093652,corriente
GB65ZJWK427129269381,C00089444,ahorro
GB45FDQK841906608536,C00009965,dolares
GB63RFKS374734429982,C00044981,corriente
GB24YTPH945147842285,C00068057,ahorro
GB09EJOA860604219937,C00047014,nomina
GB40NJKA313641049288,C00026408,ahorro
GB82BWPK139803325761,C00067416,dolares
GB10XBJX593307481813,C00085654,ahorro
GB85DRWK615736979324,C00007428,ahorro
GB39KYJI258454173552,C00079105,corriente
GB21BEQS584672840005,C00024938,nomina
GB12BEIF183155763636,C00061198,ahorro
GB26NVXX545323435339,C00041415,ahorro
GB31UZED800176667883,C00092182,dolares
GB95VDHO969297384559,C00052204,chequera
GB76VDWN487910611648,C00077809,corriente
GB81CGPI970090530227,C00069773,dolares
GB24LGQM237090860720,C00064819,corriente
GB53NZWZ581388806880,C00053097,dolares
GB74GQPI495010478898,C00005965,nomina
GB44MDOZ605126401441,C00008372,corriente
GB28HBAV542959542443,C00088647,dolares
GB83VVJI207979416485,C00066215,dolares
GB27JFVR339372498080,C00008347,nomina
GB10GGOQ337891469273,C00040490,nomina
GB24GSAP579941252838,C00079008,corriente
GB51TIOV550993230641,C00038356,dolares
GB56ZVAM766848639849,C00064887,nomina
GB66DQMZ916164647417,C00080232,corriente
GB83DAOV602383437315,C00024251,ahorro
GB51ALEZ387391360082,C00056942,chequera
GB45RYBW851323861507,C00074105,corriente
GB68AYKN146153335631,C00085266,chequera
GB07KKJS285403714368,C00046939,dolares
GB19RLQR019246096903,C00021696,ahorro
GB70DWLE257071243732,C00064789,corriente
GB53RWCC234116083257,C00002940,ahorro
GB31DWHZ208027996818,C00098957,corriente
GB74EAQF878425419705,C00052705,chequera
GB63PTJE735836441394,C00088626,chequera
GB58TIYJ304996921313,C00040099,dolares
GB74WPEO315404232170,C00024336,nomina
GB15CAFA278427157939,C00013262,nomina
GB35TSPH088235141365,C00069259,chequera
GB28QJYN607838520727,C00044556,dolares
GB83PHVT389199952981,C00087620,chequera
GB45UDQG736868366304,C00033991,nomina
GB12IDGS965221768086,C00065091,corriente
GB82PBDY198847185813,C00018084,dolares
GB49TMGZ554312840522,C00064185,dolares
GB55ZTOE022454907433,C00001654,nomina
GB88VYDB447735193252,C00053012,dolares
GB21YTDX251743679764,C00051377,nomina
GB46UXMP732703453501,C00009490,nomina
GB13GVMR186858144862,C00077674,ahorro
GB08DQEY189736386980,C00005054,corriente
GB52URAV614988489537,C00069447,nomina
GB78FVEA812864993727,C00018246,chequera
GB73ZLSI331712593070,C00005446,ahorro
GB35VJLW195791994644,C00043128,corriente
GB16WYKH378739294486,C00092614,chequera
GB85VISO120177720295,C00017749,corriente
GB75IHYB205058113486,C00016428,chequera
GB24JBNX103340199912,C00054938,dolares
GB07PQGM726791453948,C00017634,ahorro
GB34ORVS625560930181,C00028129,ahorro
GB03HFGC942412279031,C00007839,nomina
GB40JSVJ720442665190,C00056805,corriente
GB28JWRS566631033718,C00082623,chequera
GB89CYAQ339263053029,C00041809,dolares
GB62OKQH178003698932,C00048870,chequera
GB64RVUO796411629638,C00044228,ahorro
GB81UYVS650563783984,C00065049,ahorro
GB69UTYS210043047217,C00099939,corriente
GB61KQVH897686117390,C00038197,nomina
GB86ACZH323959550211,C00038341,dolares
GB34TIOC627426922210,C00092881,dolares
GB97MFVU512515352421,C00089236,dolares
GB38UGAQ259744951251,C00011351,dolares
GB48LOFN682831852613,C00008654,nomina
GB35FVOE043126040935,C00055544,dolares
GB73JCEE775150940512,C00030081,chequera
GB24JGUM974111508683,C00059850,ahorro
GB49SBDJ444079473320,C00037096,dolares
GB85IPCB283317936743,C00072222,nomina
GB34VLCF792690501020,C00019503,corriente
GB28VLAL535251666129,C00016107,nomina
GB27RXVQ178371867821,C00007661,ahorro
GB06YRID368255054371,C00066070,chequera
GB85CUOZ289297548748,C00054898,nomina
GB21EQRF551241147760,C00002729,ahorro
GB88LJSC811757482859,C00014594,dolares
GB33IDLG581327458667,C00080473,dolares
GB51KXTH856430477429,C00023480,nomina
GB67PWQP988844512326,C00044922,chequera
GB26TCNF988373952362,C00010714,chequera
GB27OKWC804059358230,C00080806,ahorro
GB73VOEB916602634733,C00074076,corriente
GB28HSIZ931323124767,C00076164,nomina
GB76SJGD930314664679,C00079272,ahorro
GB04DHKB401477421017,C00070301,corriente
GB83PAFO260029023995,C00071156,corriente
GB07LCBC849374185171,C00056775,ahorro
GB16CUKR633685974395,C00049561,ahorro
GB33AELH478782085938,C00001742,nomina
GB28AQYF064448247816,C00099476,dolares
GB30VHIY515444736636,C00053852,ahorro
GB32QZMQ715202049834,C00046098,ahorro
GB64ZARO614509944569,C00069235,chequera
GB65LITC983978628298,C00050707,dolares
GB58GSQP887752725547,C00083605,nomina
GB15PZTT569154041757,C00017812,chequera
GB98GDTM688190291130,C00098062,chequera
GB33KEZT455830596752,C00096103,nomina
GB93FFIS043300730559,C00045292,dolares
GB92AQHE915896529641,C00054728,chequera
GB41FNBY319869095601,C00029308,nomina
GB94GTSV207121363179,C00002452,chequera
GB06CVXX712486861708,C00013092,ahorro
GB07FWGR172352995320,C00092387,dolares
GB16GJYK948126534438,C00026519,nomina
GB89DHUX103773218504,C00005725,nomina
GB47MDKQ186344619919,C00030808,corriente
GB33CVIH869643682745,C00081568,corriente
GB14TFSY286794573809,C00065731,chequera
GB73WBNO761426993216,C00063299,corriente
GB90ZARP557294578517,C00000450,chequera
GB87CQIA913312684328,C00053291,dolares
GB12IMJU304341788939,C00006352,dolares
GB70CRRL981452649131,C00046948,dolares
GB09FWWP414432336682,C00069681,dolares
GB42MSAS606601298030,C00021325,dolares
GB45LZOS496996081168,C00016060,corriente
GB56SQLD041273396111,C00065996,ahorro
GB29RLWL088460158788,C00046352,chequera
GB07ZCSE591611845519,C00096030,chequera
GB05ZPUG494332247897,C00005221,dolares
GB79RFCY635375992885,C00018225,chequera
GB07CGSB751198865446,C00083209,ahorro
GB23UYZR854665154189,C00041299,dolares
GB73BFMB303172006972,C00029116,nomina
GB48RZIH381501198014,C00098703,chequera
GB81YDZF300446737454,C00045347,dolares
GB40EZCW251338095539,C00079123,ahorro
GB79NPKZ716675425172,C00078808,corriente
GB62OLFP087531524940,C00098022,nomina
GB17HHWG600874681525,C00041265,dolares
GB86TETN772827431055,C00069419,nomina
GB03DVNT941097775922,C00042331,dolares
GB81RRWA491061187772,C00029575,dolares
GB66WIDY088485789561,C00044740,chequera
GB69QVLH940256596781,C00088834,nomina
GB36CVSE858485384439,C00000931,nomina
GB48ZLCB593630040825,C00009884,ahorro
GB19YEDH254299811703,C00022503,dolares
GB74TSQC404990214855,C00005399,corriente
GB15AKYT981080037364,C00021659,corriente
GB24QKZM616401880504,C00051794,corriente
GB81DLML415509833725,C00012475,chequera
GB79VSDN715600652062,C00073604,dolares
GB05PNRW587843501746,C00062098,corriente
GB17VTIZ957701097810,C00093662,ahorro
GB65GSKL268535047366,C00086212,ahorro
GB92TWJY978671094390,C00010366,nomina
GB56VKPC896485565611,C00029037,nomina
GB54LPWC292610642109,C00050043,ahorro
GB67KUSR876332943995,C00037522,chequera
GB85FTKP908179324784,C00099408,nomina
GB02CEOP746006556368,C00068139,chequera
GB64YXUH279537218474,C00009534,nomina
GB53QTWY611726889055,C00046748,corriente
GB26OOXB488463932002,C00013816,ahorro
GB94VYRH990318443367,C00021608,dolares
GB71AXIX306193520650,C00059097,nomina
GB96KUFT831791337146,C00098076,nomina
GB63AJDS196981551761,C00051282,nomina
GB38ZKXN831873816258,C00005246,dolares
GB16UKXZ886744032163,C00011212,corriente
GB52LNNX703420764693,C00042630,chequera
GB59VFHM324143316696,C00016180,nomina
GB54UZCW560209707602,C00006324,chequera
GB20ZXYO298202259384,C00014733,ahorro
GB97MUTZ521867488912,C00094943,chequera
GB32GWQN803976471204,C00095489,corriente
GB56MISI706276130511,C00075445,chequera
GB04AFSY200866860380,C00042068,ahorro
GB52MSSM860636263415,C00014589,corriente
GB22PHPC109540694965,C00095643,corriente
GB47FUFM692326016389,C00039273,ahorro
GB34CAOZ858321529391,C00066051,corriente
GB11WUED482685362711,C00088953,ahorro
GB96ICIZ732605486535,C00057292,chequera
GB76QLYL565503514756,C00036087,dolares
GB64PSNB315127472430,C00047588,dolares
GB35IGGI756150292838,C00080083,nomina
GB62UXMG391017601502,C00018782,dolares
GB90SYAV439727918292,C00043193,ahorro
GB96GXQZ060122239441,C00055236,dolares
GB98RTUT687415477114,C00013436,dolares
GB68EBMT586593526796,C00082777,nomina
GB53XKHV960840203665,C00017376,chequera
GB22CKKE717186954783,C00022462,nomina
GB98IRKG706699683485,C00095335,nomina
GB26MILE100537389142,C00000592,corriente
GB50KPRR328241823288,C00039567,nomina
GB93MEAZ773321669964,C00037371,chequera
GB05VLBE234598913531,C00001396,nomina
GB27NMWK446176946519,C00091141,nomina
GB61GMUC492243311627,C00025867,corriente
GB11EHFK446201646204,C00058320,ahorro
GB13GVFP748699116143,C00074132,chequera
GB59RZQG734476729337,C00077291,nomina
GB43ACKL865765324276,C00068566,ahorro
GB46DXMS007486975552,C00072823,chequera
GB26CFPF446132076200,C00064160,dolares
GB23RDZV282273962341,C00027697,dolares
GB85KRQY627762668414,C00038576,ahorro
GB60VTMN927992631736,C00073154,dolares
GB64SOLW355718228092,C00099326,ahorro
GB06VSMW382342359045,C00048511,ahorro
GB05DDLL898734492269,C00009142,ahorro
GB10ZHNL161583487588,C00011377,chequera
GB70BQJH538610841443,C00015789,dolares
GB33DXUL779120743970,C00071914,nomina
GB41IZOC859651627560,C00056909,nomina
GB10MWYE168489796554,C00001838,corriente
GB84WDHN239640519556,C00099163,ahorro
GB57JTUG650000262436,C00068362,chequera
GB35VJXW605244978005,C00018173,corriente
GB27IPAV405545069107,C00058483,corriente
GB80PLPC891088323874,C00009920,dolares
GB17OXPY479219444282,C00096916,chequera
GB34WNBG836241034181,C00000722,corriente
GB65FFMM833794976312,C00013825,chequera
GB76ZOJI086865706493,C00035272,corriente
GB85IFTB552227507467,C00068171,chequera
GB80JOUN168644965596,C00081978,chequera
GB71CSMN649141992436,C00056123,nomina
GB17BCEJ878097472238,C00055802,chequera
GB95OJEB360056247220,C00008765,ahorro
GB03WNGG580362215716,C00050320,chequera
GB95QVNI605210150483,C00010882,nomina
GB65GDNR216598577936,C00090824,chequera
GB43CUOT902541163068,C00098321,dolares
GB50JKCF623456169605,C00038137,corriente
GB13TXGN976090418628,C00071413,ahorro
GB06STHL231848738886,C00087202,chequera
GB06DOTN248031969675,C00003851,corriente
GB98ZJRR493932743418,C00031380,corriente
GB62EHBD661311436073,C00023908,ahorro
GB90WDGF146693773373,C00071217,ahorro
GB45KXGD654929241168,C00055767,corriente
GB74IWFD400978280946,C00014230,ahorro
GB60AZRH678573965202,C00092652,corriente
GB87NKFQ904096955387,C00012377,dolares
GB56SZTQ558966059740,C00010716,ahorro
GB87FOKS543263602364,C00080150,ahorro
GB86HLOC514299142652,C00019423,dolares
GB13KFLX749611894878,C00005729,nomina
GB18DNLM766404554720,C00031894,chequera
GB89HLQK752210125393,C00085785,corriente
GB95VRVY177803526620,C00087886,dolares
GB82DOBJ573022807033,C00034853,chequera
GB20CGBK839448613170,C00027335,corriente
GB46XAMF864602708083,C00089104,ahorro
GB38UAXL423576779441,C00095407,nomina
GB62LDKM582692443815,C00018455,dolares
GB91FHSZ127017278984,C00085955,corriente
GB26FDRG735665455676,C00001712,chequera
GB51WYRD197031286245,C00023099,dolares
GB32DPND717255624859,C00028476,ahorro
GB36SHKK051189319862,C00031857,ahorro
GB13HVSW646568950820,C00078788,nomina
GB21VDXP959534345496,C00032570,chequera
GB16MTTR428862809945,C00068919,dolares
GB29QSRP744180694467,C00051287,chequera
GB66FEFH052090943989,C00090444,nomina
GB36VPVK536065039281,C00056454,nomina
GB94JUGY416508789727,C00068324,chequera
GB67HEKJ630996771131,C00039203,chequera
GB87YUST296402235117,C00006718,nomina
GB88MPMZ369922848352,C00039936,ahorro
GB38VQOO896722638234,C00032711,ahorro
GB27WVFM381028757790,C00058319,dolares
GB16OWCU835294048523,C00090181,dolares
GB76LGWS633033389817,C00010365,nomina
GB83USQO561454637618,C00086514,dolares
GB92EEUF562136260753,C00017561,chequera
GB89ZCFQ469293492248,C00056483,nomina
GB10SZXO485317592950,C00042591,dolares
GB15RGCK292747596203,C00057843,nomina
GB63WUIE758132261948,C00042049,dolares
GB15RLQD563613976559,C00086492,ahorro
GB97IGEK698071524469,C00005045,nomina
GB02BKTM686352456306,C00037913,chequera
GB17PRSS593457572446,C00008817,corriente
GB72QNXI020695239292,C00075102,nomina
GB37AICF551574944436,C00063042,dolares
GB24QCOH259091037350,C00035869,chequera
GB79XUEK144483361349,C00091467,dolares
GB51BIFC230892068828,C00004113,dolares
GB34ULRN030150081246,C00032892,chequera
GB70QQCX793588772412,C00037817,nomina
GB96CSVJ395575158382,C00070666,chequera
GB71IXPR042908420846,C00090996,ahorro
GB22JAKR023161407469,C00079075,dolares
GB59JWJH244491548225,C00064714,ahorro
GB09YYZZ046839761602,C00032713,nomina
GB29PKTX911159110977,C00047072,ahorro
GB55PTXW988187416293,C00038346,ahorro
GB38TERE622156544588,C00001780,ahorro
GB86TKPJ824924762169,C00089851,chequera
GB28RNLN052965844317,C00078646,ahorro
GB93CJWT185260879529,C00023003,ahorro
GB27UPDJ966130339944,C00074339,nomina
GB92KLIB525430041911,C00074543,dolares
GB17YHAW836840060500,C00056030,chequera
GB28QFJF045937320827,C00064614,chequera
GB32CLTX249869250713,C00039031,ahorro
GB27NDAM924778169140,C00073534,chequera
GB42MHWU026333412815,C00044362,corriente
GB98NMFE823314857078,C00089027,ahorro
GB94BLCW855375884365,C00007829,dolares
GB36EWMJ428725360009,C00072155,dolares
GB93GPOK656633020123,C00019366,nomina
GB25ADMJ555228421363,C00029665,corriente
GB63RHBF733006067725,C00080101,nomina
GB60LFAA888344980966,C00023978,dolares
GB46UIGF610197367665,C00038029,dolares
GB64WARZ577933947974,C00047368,nomina
GB03EMRM508002062464,C00058825,chequera
GB91UXED342277995626,C00035427,ahorro
GB88BPEC093440819756,C00063068,chequera
GB52ELCX062652384008,C00038680,nomina
GB08GXSG298820090848,C00004441,ahorro
GB55ILAF315760274104,C00092665,dolares
GB42CEWZ429553079764,C00039799,chequera
GB79EUXU269075216940,C00066285,dolares
GB69KVCQ871669514551,C00086709,chequera
GB51TNCG528408361373,C00070663,chequera
GB86ZBPF062123061146,C00012769,chequera
