usuario_id,cliente_id,telefono,numero_cuenta
US0013969,C00006554,92101459,GB96XVQT758260443346
US0013970,C00002027,67999975,GB43ZGCK085769591090
US0013971,C00000873,80105876,GB57FXXL169233554431
US0013972,C00004199,80546837,GB76ZVZU602875617796
US0013973,C00001709,56083396,GB03ZXVE883486053528
US0013974,C00009890,82609144,GB44HBBR080130095816
US0013975,C00006872,7290213,GB30PYWS826845182779
US0013976,C00003027,17603154,GB76UQGN102633237378
US0013977,C00000329,31653552,GB59TOTH086813517739
US0013978,C00000579,71770323,GB60XAFT019284746995
US0013979,C00001969,10993242,GB19AXHC249504563574
US0013980,C00004874,40035609,GB76IVOP631080875055
US0013981,C00007375,25396654,GB49NUQE516625081765
US0013982,C00001759,42925520,GB58MTFJ095401005203
US0013983,C00004872,6228938,GB11DQUO587442324574
US0013984,C00002974,52250781,GB03IPYL122196075208
US0013985,C00004062,90218007,GB79KYRE473874584281
US0013986,C00006683,78740381,GB89SWXF259531222904
US0013987,C00005891,83036026,GB21GLPN800453734836
US0013988,C00001552,92160762,GB35FQCP701334585061
US0013989,C00000717,37351659,GB70RYJB130242892384
US0013990,C00006407,21356815,GB37NHID524002426373
US0013991,C00001693,30212391,GB66JSLJ955810992211
US0013992,C00006132,48194076,GB79GWSB280038323356
US0013993,C00006254,31153779,GB98MAPQ524481959945
US0013994,C00001169,80290012,GB78GQIP940055238945
US0013995,C00000111,90427668,GB08IZAI148058877102
US0013996,C00007148,80258110,GB51QEVO879322729488
US0013997,C00000053,29250652,GB45COBY037531175177
US0013998,C00002099,2854527,GB89JIVG811628194472
US0013999,C00004686,20661645,GB33BIZR860182570940
US0014000,C00002815,32141046,GB40TPYI022790391914
US0014001,C00001395,84944310,GB04ABKJ017611736900
US0014002,C00005930,14690888,GB87GJSY319698477344
US0014003,C00004287,12926725,GB79WFXN915136912563
US0014004,C00002788,6107913,GB54GQHI715790926060
US0014005,C00008903,61231445,GB51JNXX482692912706
US0014006,C00005328,43797583,GB24FRQK240422194590
US0014007,C00008712,26088075,GB51QXMD304503803331
US0014008,C00005417,97877361,GB61DVAR988004023279
US0014009,C00002776,34346466,GB47QRXH638524428381
US0014010,C00000900,27875290,GB12KUID354412736326
US0014011,C00003548,72075661,GB88PRTT796116833154
US0014012,C00009296,15251503,GB95ADTV560909828028
US0014013,C00003018,4551509,GB57BUPU524116517426
US0014014,C00006899,52389038,GB87LKTA168519358321
US0014015,C00004966,46616563,GB52DULW793536552739
US0014016,C00001712,52005833,GB73ECJK329181179700
US0014017,C00005450,68519951,GB28HESF612148115238
US0014018,C00005383,81390150,GB14PRBW092021261632
US0014019,C00006586,475469,GB31YDWR266637998266
US0014020,C00006416,99759308,GB54TXJX443066933429
US0014021,C00009991,76524228,GB10PVFB126351923453
US0014022,C00009416,92747975,GB89VLBR419968208101
US0014023,C00003462,93640690,GB82GRET511288697087
US0014024,C00000777,57495205,GB27NKFU344328680848
US0014025,C00003723,70679074,GB14ANCG803942575379
US0014026,C00001728,61290415,GB94ATEP928028637879
US0014027,C00003371,17304742,GB76QCDV593722584640
US0014028,C00000032,86117772,GB31VUYK375373577538
US0014029,C00005617,69614964,GB51IUQH920354081579
US0014030,C00000073,75927945,GB14QRKF843243078176
US0014031,C00003158,64580548,GB10PVRI229170330479
US0014032,C00001203,27627301,GB19KQBV029136906436
US0014033,C00002186,89443859,GB27RLMA697558841734
US0014034,C00009455,75364599,GB68VXSC826991388332
US0014035,C00007094,8973239,GB12ZAQA286720852758
US0014036,C00008087,64268434,GB44IMCT963118503825
US0014037,C00003290,67487511,GB42FNJG027335604390
US0014038,C00004507,12513148,GB54UBUC124889784897
US0014039,C00008920,74992070,GB50LVET014444163340
US0014040,C00002992,76504035,GB24JUOD446937550847
US0014041,C00007123,87145728,GB91XGXO766045032797
US0014042,C00001953,73042985,GB27OPFH651234361823
US0014043,C00002712,31425632,GB58YMXK076447902653
US0014044,C00004256,23736096,GB61KQXX337065968770
US0014045,C00002978,14444247,GB34DVPW702593632767
US0014046,C00004370,82839932,GB15QACU117282575661
US0014047,C00003171,83836112,GB57WUUI097960929324
US0014048,C00004324,65271001,GB64XYGZ130476191825
US0014049,C00004893,55633561,GB95LDWA130140334024
US0014050,C00006441,46256127,GB55UFLQ469841961000
US0014051,C00008189,29035384,GB28MLIP609619482400
US0014052,C00004194,53182592,GB29CPGY622902953871
US0014053,C00003329,11342196,GB46UQWN341057329111
US0014054,C00005422,45352584,GB95MYHB411108300937
US0014055,C00004960,79186143,GB25NDIS119635796973
US0014056,C00000283,7224620,GB53AHVS727196036108
US0014057,C00003540,86409566,GB24UBVE335123877260
US0014058,C00007363,95131213,GB36RNEK595682446606
US0014059,C00009892,50886877,GB94ZCIV168661693096
US0014060,C00005186,17125002,GB74XKWI671837410275
US0014061,C00008100,27890761,GB16LNER369099611062
US0014062,C00001868,83030479,GB79NIKN112894853582
US0014063,C00009184,44627211,GB29YLKV281116743991
US0014064,C00005758,252552,GB10GCRM402263700659
US0014065,C00003684,36090793,GB91XITU403835309776
US0014066,C00005595,91504235,GB26XYOD292958252300
US0014067,C00001758,65300963,GB05LEOP538694470275
US0014068,C00003933,54170042,GB51PMJJ887411673641
US0014069,C00009333,38227065,GB64INIV344612365389
US0014070,C00000819,82276558,GB65TBPT961827236897
US0014071,C00006267,32384630,GB64UZSU516948768637
US0014072,C00004229,27575259,GB09GQSR010437367880
US0014073,C00000407,83093391,GB67NZPJ161589695905
US0014074,C00004848,75228494,GB83TDFW650610149107
US0014075,C00004889,91286728,GB96CTPC251764838506
US0014076,C00002530,16959104,GB70JGMV767719117598
US0014077,C00001685,13204334,GB20BAJM312919720715
US0014078,C00006870,97532781,GB80SLBD727026244716
US0014079,C00005254,50383339,GB26HCTU234475167790
US0014080,C00005322,85175686,GB08BRFT840689925525
US0014081,C00009920,1504013,GB23MNMM487381084640
US0014082,C00003738,31330674,GB05FPTW241089270764
US0014083,C00008280,8335307,GB43NNVE842326723999
US0014084,C00006790,24460237,GB81JPTW966872459492
US0014085,C00000243,51474648,GB13EAIJ908007841009
US0014086,C00007933,39967686,GB42YAGI200636334798
US0014087,C00006131,77647473,GB51AGMS832071919938
US0014088,C00000738,18156344,GB53HGMT188756266002
US0014089,C00005926,987554,GB68FEBO051659569699
US0014090,C00003850,89454737,GB16KPQB665137873705
US0014091,C00005640,33621775,GB37CLPT364999837215
US0014092,C00008688,47607043,GB68BIWT972038866821
US0014093,C00001831,54943777,GB20CNQS926008753781
US0014094,C00002661,53232699,GB78OBSA328332751252
US0014095,C00005394,119997,GB44YZPL063127949220
US0014096,C00006272,48300867,GB56DHCG560155360123
US0014097,C00004207,38235431,GB57OBUT884436010181
US0014098,C00003930,64076244,GB09WKMR649085218415
US0014099,C00004835,22211940,GB71CXIM418354711756
US0014100,C00006404,70398180,GB64QIWK662093906574
US0014101,C00000597,83589620,GB71IKMI116730277886
US0014102,C00005708,96228382,GB23QQJP558201238848
US0014103,C00004205,87675127,GB82DUUQ162616235565
US0014104,C00002531,10512340,GB09QFLV552700962423
US0014105,C00003970,36399572,GB87UWGE689967718939
US0014106,C00009606,10906681,GB87KTEW316702530171
US0014107,C00003812,50403409,GB02DWYY919994648618
US0014108,C00006367,77435016,GB90KDXS215681653516
US0014109,C00002951,7263775,GB35FMNY073109245402
US0014110,C00003241,52394286,GB58IPUK126184869931
US0014111,C00006030,35119888,GB03KCOQ481507787563
US0014112,C00007655,65308869,GB63VOBO247334663294
US0014113,C00005614,75125879,GB80QSCZ810679578334
US0014114,C00004812,1661762,GB16HWPZ186238345547
US0014115,C00005017,88623004,GB68JRJE235932309538
US0014116,C00001651,34350721,GB86KYLY515704568697
US0014117,C00003900,15317654,GB23NBBG193728860229
US0014118,C00006466,50938569,GB30ZIDC163856507839
US0014119,C00002415,20658888,GB64MGER332978644253
US0014120,C00007570,98575598,GB90ZCOX006582390863
US0014121,C00005125,4746566,GB90ZCBM712138743559
US0014122,C00000394,16896666,GB44NHZH519032498445
US0014123,C00002030,54322384,GB50XQXV708059615452
US0014124,C00008190,82788289,GB09ZEPM604825383748
US0014125,C00007464,3979458,GB61JPIL458402824198
US0014126,C00000926,98957619,GB79GWER169188608416
US0014127,C00005974,32579357,GB59PFTY020971447185
US0014128,C00007730,82582717,GB68ZSSX008084460555
US0014129,C00001350,96285017,GB51VTYV370909175469
US0014130,C00008937,3375203,GB56UTKU568737903959
US0014131,C00004901,11862395,GB11FBAQ501979024213
US0014132,C00003375,84217914,GB31SXTQ634896924090
US0014133,C00005849,47308341,GB90QGBJ857353572239
US0014134,C00006419,39566311,GB95TKPG513286066499
US0014135,C00006485,7449461,GB97SLCK483328423255
US0014136,C00008406,27232022,GB28UOLI634882770660
US0014137,C00009827,75918205,GB10YTFN720523631875
US0014138,C00000720,65209494,GB80TFLC828938195486
US0014139,C00006238,22891703,GB61CVAJ392101555824
US0014140,C00009420,26111593,GB43TNPM811909398553
US0014141,C00003309,82806759,GB98YNNQ984392515206
US0014142,C00006723,38353190,GB52ZVAP342840318262
US0014143,C00003849,51835077,GB54NRWC904036724849
US0014144,C00007186,14419538,GB27YPPK906105302489
US0014145,C00005604,91134210,GB57CPHQ945823952391
US0014146,C00008022,64467622,GB57YXXD529320892698
US0014147,C00001005,25881781,GB28UOFE865584314206
US0014148,C00007287,75700046,GB05KFZM042243979433
US0014149,C00000298,66270934,GB84XQWB746778326164
US0014150,C00002261,23875924,GB90CQLB847620145504
US0014151,C00003884,85362304,GB73QAAF962270291599
US0014152,C00007290,92525313,GB55QNSR249135859652
US0014153,C00009544,72301474,GB59GQJO087809753349
US0014154,C00002442,18355506,GB23RSCG482525517090
US0014155,C00003960,7589754,GB02GMSQ275608450891
US0014156,C00007373,19330562,GB52VTMF933379736422
US0014157,C00005774,88906990,GB11QSTJ867413907328
US0014158,C00005964,99185045,GB86OWEX377265118579
US0014159,C00002994,58366502,GB80MHNU228223049725
US0014160,C00009090,10448046,GB29CQFY751065595726
US0014161,C00000378,36464961,GB96KXDX865799516916
US0014162,C00006569,74964358,GB25BZFB418616640885
US0014163,C00001809,41570848,GB27VJVN130004657968
US0014164,C00000640,42284452,GB24TWUF401660163484
US0014165,C00003100,2946230,GB88RXYD686426122109
US0014166,C00007062,57594372,GB09LGWY881922114796
US0014167,C00005423,84947035,GB83TVXW147289012310
US0014168,C00009707,55275973,GB17MOFA281501238869
US0014169,C00008431,67198423,GB75UIWB163802191913
US0014170,C00003186,91736796,GB29WUWP951561168575
US0014171,C00008783,46516450,GB60MBBX185914202814
US0014172,C00002888,68504847,GB56BUCB643614476445
US0014173,C00001278,47415542,GB40DRLH931968898198
US0014174,C00009386,5609180,GB40QWCQ808835238459
US0014175,C00005233,33440782,GB62BEAO768474182625
US0014176,C00005759,35122404,GB98VMTT818500584069
US0014177,C00004079,11080213,GB25TSFV723468562494
US0014178,C00007177,75313350,GB46SAHH332202970991
US0014179,C00004145,43504781,GB08DURD221022505873
US0014180,C00003098,88824709,GB45FVVZ468918242824
US0014181,C00005289,38982622,GB43UHNQ097248021194
US0014182,C00006911,49213644,GB17PIOV269762084765
US0014183,C00007384,20486256,GB07UMUR714890125008
US0014184,C00007752,83381025,GB08KJTP818798496345
US0014185,C00006991,6543265,GB06TUXV546917452777
US0014186,C00003393,36157894,GB13FJZQ094397960570
US0014187,C00006473,20019725,GB68EJVM808668061515
US0014188,C00002926,18687406,GB47JBSV564808456442
US0014189,C00004768,42534928,GB37UWLR247643183025
US0014190,C00004477,54301520,GB35XWBK841800034246
US0014191,C00001774,4439941,GB35UGCD014439867185
US0014192,C00000390,25852990,GB63YCBG810442041653
US0014193,C00003033,81799999,GB50XSVJ306935227799
US0014194,C00003084,24937529,GB39MTVX938852477229
US0014195,C00006928,7294490,GB84ZQWI877413024602
US0014196,C00006390,92737537,GB05TMQU559693879673
US0014197,C00000570,9186246,GB60WARG791488488454
US0014198,C00005420,25373660,GB42YSZR869263258046
US0014199,C00008477,80886973,GB49IDVN639615977363
US0014200,C00000920,5105775,GB81TYYW260512075437
US0014201,C00000276,99531306,GB89ASWR713692643496
US0014202,C00000904,33163073,GB66TKWW827066744948
US0014203,C00008208,22791732,GB18MWLO009150545126
US0014204,C00004119,63112110,GB23ADVD474257149886
US0014205,C00002296,804971,GB37AJFN202180418942
US0014206,C00004441,89758516,GB29LMUR526287408540
US0014207,C00005375,39094263,GB42PQDF884319304642
US0014208,C00007937,18555628,GB29IDPQ350945084634
US0014209,C00004761,26416284,GB85QFKE025249991692
US0014210,C00004531,81227319,GB51SKIT994960377838
US0014211,C00008393,3441495,GB91FTOV807636915493
US0014212,C00007223,12542414,GB40XJGV373355187271
US0014213,C00002991,43868733,GB76SAML798033377890
US0014214,C00008171,8563926,GB91VGIG030391541790
US0014215,C00002863,42333217,GB57FNSJ468095730861
US0014216,C00008263,33319600,GB14AMFA380220080467
US0014217,C00001779,9843576,GB26AGIX044385382181
US0014218,C00002316,97387628,GB19BZKO554930734867
US0014219,C00003189,74999513,GB97UGCT363490485700
US0014220,C00007328,74444991,GB69UDWF057840053759
US0014221,C00002790,92853141,GB82TYLB224172693430
US0014222,C00006459,32810617,GB64IVFR748824066975
US0014223,C00005658,97650622,GB57FUIJ445751405306
US0014224,C00001817,96940145,GB06ZWJW893411790446
US0014225,C00009272,15367836,GB42EWLL229435620738
US0014226,C00004417,26422891,GB16LDMU825355162596
US0014227,C00007867,44149422,GB42HLRB134034630770
US0014228,C00005486,71735743,GB11GAAF958508298034
US0014229,C00003075,91966508,GB60YCQM533033224703
US0014230,C00009885,59594413,GB88GMCQ149724973329
US0014231,C00008766,87212146,GB28XMKR389836515795
US0014232,C00006657,14138752,GB36KOYU633057802189
US0014233,C00003381,16162938,GB75GSUC060866305191
US0014234,C00009390,76833198,GB44JPXU598302545382
US0014235,C00001181,49469292,GB14DXDW864364419943
US0014236,C00001871,86004360,GB41HMEY523373497771
US0014237,C00006332,55007630,GB42DDRN566103143894
US0014238,C00003517,90619686,GB95IUID404461179818
US0014239,C00003247,73238122,GB71VFFB050111937348
US0014240,C00004004,54484488,GB68QPSN480448269462
US0014241,C00001463,76032299,GB56RAPO329764612510
US0014242,C00003039,88721798,GB61JVYZ449123045202
US0014243,C00002119,95352106,GB39YCMM785906274207
US0014244,C00009426,62155974,GB06BJYH674291144246
US0014245,C00009819,39341901,GB68NIUZ787959131750
US0014246,C00006534,69550971,GB61HBDA059401692852
US0014247,C00009151,9158577,GB10PTMX598414963292
US0014248,C00008018,92253757,GB61GGRJ659454423480
US0014249,C00002965,50656149,GB39JDZP073198547953
US0014250,C00009891,51966849,GB84LCOE402464094219
US0014251,C00006301,79392284,GB14ZUGA732659654299
US0014252,C00000117,2933424,GB78JHEG946459830938
US0014253,C00003544,16021175,GB18VANA913479186800
US0014254,C00009746,24506392,GB72SWTM627474055102
US0014255,C00000442,5203479,GB46YUJH762768652331
US0014256,C00005366,18086434,GB27JLQG951520152838
US0014257,C00000132,60366331,GB61OEFT041100776647
US0014258,C00001521,62337000,GB43SKZZ214846878101
US0014259,C00002567,37579873,GB05MNWW584390311854
US0014260,C00000993,45071204,GB26ZETB772176639005
US0014261,C00001718,74058500,GB32ZQIY515392336691
US0014262,C00008982,7071287,GB31JTLQ474612060033
US0014263,C00001438,86980092,GB86ATSJ201942704565
US0014264,C00003573,68775034,GB94GKYO354286965825
US0014265,C00008535,31101155,GB43RXAI268348459650
US0014266,C00003978,63618013,GB14SOJJ627925765625
US0014267,C00002416,18842574,GB14PHEX206831869016
US0014268,C00005307,62448385,GB73VKIG534768674419
US0014269,C00003653,25626358,GB65UWJL136155420156
US0014270,C00003442,13149833,GB51ZYTP742166864137
US0014271,C00000091,50947880,GB72TAHI962485095961
US0014272,C00002643,41758163,GB06FPXM680779184869
US0014273,C00000760,55984955,GB63KZAC356399952755
US0014274,C00000756,15266772,GB28YBSA806381394654
US0014275,C00003707,34845738,GB56BGQV394372112351
US0014276,C00001285,57305733,GB17KKWJ944458570987
US0014277,C00002338,12169581,GB66ZAEA117354523934
US0014278,C00007732,9579252,GB08BTTV849098750789
US0014279,C00007235,41312435,GB29GITD233364539604
US0014280,C00003888,25270777,GB46CACK295595819105
US0014281,C00001600,21805865,GB67RUIS681844079303
US0014282,C00005559,58419535,GB59QUDN284158892747
US0014283,C00002756,34970447,GB28FSPF235112733641
US0014284,C00006205,67313867,GB37VPXU391035190392
US0014285,C00002519,73765524,GB94VNIQ564456301096
US0014286,C00007857,7357910,GB65GQXS601936611455
US0014287,C00004775,60706642,GB20QUYZ172138722027
US0014288,C00000258,40717425,GB65NWOS868138487403
US0014289,C00004007,86836078,GB74YBOG488809975646
US0014290,C00008179,6596441,GB40YQTD720694500894
US0014291,C00004384,76955425,GB07VQMC326936044554
US0014292,C00008757,78837283,GB83CULJ165679408171
US0014293,C00009408,99424198,GB42NWIP698052995115
US0014294,C00005720,37206235,GB59BVKB197746630654
US0014295,C00009402,85781913,GB42RSIF574666809243
US0014296,C00000805,13929099,GB52LNPN767589810691
US0014297,C00001915,50623963,GB63KUAC760189260158
US0014298,C00006326,10101512,GB95QHCH175445501487
US0014299,C00009381,750293,GB79ESIW397831258460
US0014300,C00000307,82274229,GB03UYBA658039334294
US0014301,C00000126,88448981,GB19GCBB862311527134
US0014302,C00007910,89401156,GB16HCID433263673655
US0014303,C00007154,78347649,GB46NBHY863957164443
US0014304,C00004789,13559748,GB37FJTR886674522557
US0014305,C00004298,39784581,GB08ZZJG327215713912
US0014306,C00007507,32600284,GB48DRUZ903011371031
US0014307,C00004200,52444544,GB61CMLW348297968771
US0014308,C00007677,32828259,GB75RKOJ605221726300
US0014309,C00002707,56222744,GB79ZJNR412385307228
US0014310,C00004886,89898492,GB33EJRW741611341111
US0014311,C00008545,92278577,GB36OPJY816764549792
US0014312,C00001982,14426228,GB06WNOK868930298479
US0014313,C00007772,39638886,GB11HDGI644096326722
US0014314,C00007372,69334957,GB38EBCW769347577633
US0014315,C00009737,44489241,GB78NSNE413097905955
US0014316,C00004985,19262974,GB48FDVD328485074212
US0014317,C00007851,56656002,GB41VIRE639164330539
US0014318,C00002966,62396891,GB71MVDL374028457768
US0014319,C00006685,2883405,GB31IOWN226071985503
US0014320,C00003159,53698885,GB58MTVW109198076538
US0014321,C00003289,46686120,GB45PCMM515160304999
US0014322,C00002521,82290866,GB77JUNT409440512820
US0014323,C00006936,64845989,GB23GQIT487932765573
US0014324,C00006211,54909874,GB40TYRK259410397819
US0014325,C00007561,37711479,GB95LOAK653396405692
US0014326,C00007747,40103848,GB53OYRV461383124477
US0014327,C00006432,41560584,GB68JXHO394899990060
US0014328,C00009638,46370881,GB84ETWK280897648925
US0014329,C00002351,20921354,GB70FGEL607416774904
US0014330,C00000301,50580125,GB88FNTH306395238853
US0014331,C00006065,30746829,GB82ODBW878699940011
US0014332,C00009585,76286509,GB36PGDO989811641833
US0014333,C00007335,47017524,GB66GPOR009853559310
US0014334,C00007596,83972785,GB32WFYT117875930288
US0014335,C00004502,87210592,GB90ZCZG084882938337
US0014336,C00004282,18561230,GB46TRQA728784714894
US0014337,C00009309,15173501,GB72QFER507579041923
US0014338,C00004763,30874454,GB21PJIF896491225552
US0014339,C00001975,88644201,GB67PKJH508285239114
US0014340,C00001956,55711203,GB12EKJY918807288052
US0014341,C00007886,52338033,GB96QHNO286046212558
US0014342,C00008872,46902140,GB36PPHF388285704916
US0014343,C00004647,2644436,GB88TBKY678704416116
US0014344,C00005586,2474392,GB47XEDB884473086958
US0014345,C00002068,89287981,GB30ZXAJ038822776012
US0014346,C00003917,85444941,GB21CJFH591338612601
US0014347,C00005700,66338615,GB48TAKV449330318769
US0014348,C00006724,91657728,GB42YUNW134667911725
US0014349,C00007497,1334393,GB44ZIZR835627258583
US0014350,C00009954,79014503,GB32OTFW228163308235
US0014351,C00003049,38392357,GB53IONT729922555702
US0014352,C00006426,2048209,GB14GLFN289393834983
US0014353,C00004853,82165559,GB84GKCU948423347853
US0014354,C00006108,3470053,GB66JTDK984605099038
US0014355,C00007823,32403520,GB61WAFN229726038828
US0014356,C00006242,79930359,GB03LRAL072502559001
US0014357,C00009461,37102749,GB58RHQB822503562875
US0014358,C00008220,55554188,GB61YOZP162597734026
US0014359,C00003280,19663667,GB52TKDC821469096807
US0014360,C00007150,97025244,GB26ZEOM312518288929
US0014361,C00000116,40766776,GB11GOTQ799207560369
US0014362,C00005225,11694392,GB51BEER737090785951
US0014363,C00002542,54077473,GB44XOSF075575275687
US0014364,C00006236,39307421,GB70VGBF936028445350
US0014365,C00009470,10142372,GB70SGWI620785519451
US0014366,C00005228,8267266,GB69PPWT692987654522
US0014367,C00008392,95430012,GB73ESHO584715181717
US0014368,C00000549,36277889,GB16JMLX599642373859
US0014369,C00002003,51076655,GB96ITBM107647532971
US0014370,C00005525,48813036,GB67TNEC005818288285
US0014371,C00001642,52368894,GB16BVRI173746532949
US0014372,C00004468,73415107,GB87JYSD380131104151
US0014373,C00007608,67309484,GB49XGAG140147765599
US0014374,C00008019,67457074,GB49PFVW810079603846
US0014375,C00001999,80726848,GB62HNPL228517285890
US0014376,C00005176,46458004,GB37IYQQ124687948567
US0014377,C00004834,54791071,GB55OJBN429730451612
US0014378,C00006467,35210094,GB31KSER662175715505
US0014379,C00002437,18070481,GB21PFMF652640046974
US0014380,C00002337,72113226,GB67QUCR626358824414
US0014381,C00000496,69405709,GB55CSPD269142370249
US0014382,C00009353,78155317,GB06TWMC505981246702
US0014383,C00006622,70457106,GB73SHEQ845332425217
US0014384,C00002050,85598469,GB94BVHZ573270117485
US0014385,C00007141,36927949,GB35PMTN629584927664
US0014386,C00001164,45929021,GB83KWHF188446001143
US0014387,C00009723,16894782,GB65PCAS254429520594
US0014388,C00002145,409230,GB21MQZU772989123814
US0014389,C00006309,20338856,GB94RALG095495949712
US0014390,C00009943,98410061,GB71AXLY294701353691
US0014391,C00004809,10138558,GB45MDLK783820418071
US0014392,C00002999,23665469,GB55LQRB443184948950
US0014393,C00000943,27789965,GB85LHWT499185899340
US0014394,C00009190,71118340,GB87DGIP602205897076
US0014395,C00003977,72251556,GB59BIAH184095533215
US0014396,C00004586,17907725,GB12RIKO762322332945
US0014397,C00008889,69990245,GB32IUPN618346626592
US0014398,C00008419,19886416,GB56ZLWB701588597261
US0014399,C00005935,74705995,GB23YWAK066329469044
US0014400,C00006283,84573570,GB93SOJJ176795627201
US0014401,C00001301,67126170,GB03QNUH128158909470
US0014402,C00009877,83451503,GB41HXPY412620494224
US0014403,C00009202,86987723,GB04HCSU145585468492
US0014404,C00004289,42637200,GB13EPWB312084194273
US0014405,C00007096,70750623,GB43OLSA524943705178
US0014406,C00000399,85481401,GB37FLVB614692975403
US0014407,C00007872,63622059,GB21JVIG151627898786
US0014408,C00002490,59370426,GB46TEKU531258230561
US0014409,C00000511,55275273,GB30QIYF170231659879
US0014410,C00000957,74685678,GB86IAFD345015166126
US0014411,C00005286,68482599,GB21RAYV850539501436
US0014412,C00005883,52687794,GB06ALFO820337498436
US0014413,C00004432,26290877,GB65ENCV792759351490
US0014414,C00008029,24386292,GB39ONHQ080795590312
US0014415,C00003452,60348555,GB30DYRU076445065379
US0014416,C00003564,8196794,GB94UTZN385547468996
US0014417,C00000578,67127151,GB75BASW215888845015
US0014418,C00007389,63470120,GB85BOUM612693916339
US0014419,C00008580,19929235,GB34UVGU406500554894
US0014420,C00001125,91091172,GB04YFTL825615547388
US0014421,C00004684,73770100,GB72WPPM971972850562
US0014422,C00000526,49021233,GB98EGBE176051704071
US0014423,C00004173,82879784,GB55ABSP612329891069
US0014424,C00004836,14426916,GB35DGCG259199873016
US0014425,C00002236,66174685,GB34RMZA455255085442
US0014426,C00002231,1042997,GB15XKWI145160462820
US0014427,C00007093,97133064,GB71IQOW155571836828
US0014428,C00009593,5423935,GB92MUYN824055237895
US0014429,C00006437,76259808,GB54PCGN868734591794
US0014430,C00006287,75033173,GB45THEI874982696339
US0014431,C00008815,95317073,GB27UXKV696125812951
US0014432,C00004056,31331873,GB16TNXH523014690961
US0014433,C00000159,75233578,GB79JSIF109402186240
US0014434,C00008594,48477304,GB51HBKI786689739054
US0014435,C00008063,11670866,GB64EXAK803832437873
US0014436,C00008060,80710815,GB62WFGK144150254480
US0014437,C00004065,2127289,GB38SWEW265899122100
US0014438,C00004494,62461674,GB17PHBI690054458023
US0014439,C00008666,82815903,GB87SJAX344965556817
US0014440,C00004650,75792599,GB09CDPN981452599962
US0014441,C00002998,11427483,GB19CJXG271861945768
US0014442,C00006925,94679020,GB41GGLD402160940565
US0014443,C00005876,67457632,GB85EYCI901808584538
US0014444,C00006636,12208222,GB68TRGA166435722472
US0014445,C00008745,2824005,GB47WWOM578892006664
US0014446,C00002443,19006289,GB89ZAGE888308669717
US0014447,C00003077,34037322,GB07TMPX907921180422
US0014448,C00003160,79071320,GB24INZL502169613976
US0014449,C00008187,57053326,GB44RVDE165172564983
US0014450,C00002284,25035484,GB50SEKC298044168758
US0014451,C00005298,17960693,GB35POEQ733935695468
US0014452,C00001465,68339950,GB82GYSH896565764978
US0014453,C00008664,31441180,GB07QNJH337953083661
US0014454,C00004576,25137524,GB21FSHP310121287296
US0014455,C00002543,90148843,GB72TXYQ888650966698
US0014456,C00008162,57903504,GB62UONP697988137648
US0014457,C00008793,98487617,GB84DTEA377914359315
US0014458,C00002009,60906579,GB03YBQL043808390515
US0014459,C00007318,17306388,GB86WZQX861056232556
US0014460,C00009451,30299088,GB15MCXJ313218570830
US0014461,C00003332,16843152,GB55MNJZ531285199366
US0014462,C00008841,62686905,GB66MKAN915273823692
US0014463,C00008704,73865479,GB12SNVA078006931537
US0014464,C00000519,48625764,GB76OQFL483638210250
US0014465,C00000963,4167716,GB24ASDI088041430906
US0014466,C00001237,64002796,GB82SEKS256152265717
US0014467,C00007242,43481699,GB40OEKH381235811182
US0014468,C00004447,81535725,GB32KEQH090149114143
US0014469,C00001078,64659629,GB33FNWJ937651943026
US0014470,C00007865,90815649,GB27YLJR496860196933
US0014471,C00001732,72564486,GB02CLLZ117687555141
US0014472,C00001912,8882466,GB44FADP164396520573
US0014473,C00007895,70341299,GB73MGJZ639877279171
US0014474,C00006327,95310815,GB40ODCS427943249807
US0014475,C00009188,41878658,GB14EIAK311154754952
US0014476,C00005585,18355567,GB36KHQP347499788783
US0014477,C00001903,33906962,GB30KVQS477432165746
US0014478,C00006722,14010534,GB91HMLV129145426925
US0014479,C00000686,81664806,GB25RTBF878249128471
US0014480,C00005096,54413787,GB29WKNP749161934077
US0014481,C00000050,61696254,GB75BXTF409025557941
US0014482,C00004458,13131745,GB75CJWS929226629125
US0014483,C00003327,47546708,GB37ZACQ986393585654
US0014484,C00006968,61601173,GB36BUCI204218421533
US0014485,C00003272,7299506,GB11ZBLW046095812360
US0014486,C00006018,97179859,GB90PUIS342293541438
US0014487,C00005711,52455971,GB83OMRB645713037564
US0014488,C00000839,99896926,GB04YJWN373375242491
US0014489,C00007896,231799,GB47JWUQ274066299906
US0014490,C00000906,48911673,GB36RMGZ427604204426
US0014491,C00002202,81735630,GB86ISHG141045500452
US0014492,C00000667,1272117,GB32WKJL176876862185
US0014493,C00000427,50721523,GB93HHLY396890616568
US0014494,C00002535,72233496,GB07ZNLC527482498718
US0014495,C00009910,94261439,GB74LPDR296394007830
US0014496,C00009468,96606480,GB95AAIM331370932655
US0014497,C00009400,99079172,GB79MYMC179310567715
US0014498,C00006284,15721849,GB51NKIZ204209794364
US0014499,C00003518,96748824,GB60KLKP730146197927
US0014500,C00006765,59385710,GB82OXFE053375118884
US0014501,C00003639,31294291,GB48USEG980107523528
US0014502,C00004678,52034670,GB86RJPD981618589364
US0014503,C00002820,49111310,GB33VTHF600509801719
