numero_cuenta,cliente_id,tipo_cuenta
GB61FBNH832399704773,C00006308,nomina
GB48IGNG187181463079,C00008035,chequera
GB15MDHJ283142674963,C00003311,corriente
GB42GLPU309689307779,C00004043,nomina
GB29BXPI449111516387,C00006255,nomina
GB90YGED345717960838,C00000534,dolares
GB88FYNR403705891887,C00008378,dolares
GB35LEHL475740355970,C00000749,corriente
GB53YDHI676562812381,C00005378,ahorro
GB10KSFX863797373717,C00008218,chequera
GB50EOFX621031303863,C00003659,dolares
GB30MLAR680508344487,C00007324,ahorro
GB49JQNM035712981445,C00009704,ahorro
GB42WHIG700621400308,C00004711,ahorro
GB41ZKWB989811798542,C00003885,ahorro
GB17HORQ991022517467,C00006874,nomina
GB18HPLL655343025374,C00009489,chequera
GB13ZSGI056978645308,C00007255,nomina
GB22PMEB770817580725,C00000297,ahorro
GB47SPER432002394723,C00003616,dolares
GB24UKJG836723522092,C00009650,chequera
GB16GHBD255016301488,C00006914,chequera
GB58OFDH735527542576,C00008633,corriente
GB98DNCJ507077924854,C00004664,dolares
GB16QLJU669689067750,C00005596,corriente
GB45DVWS374173370925,C00000057,ahorro
GB67QFHF562395046037,C00009684,corriente
GB90HQBF744299929690,C00002874,ahorro
GB75UQWV491892199541,C00006915,nomina
GB43MYDI755569743968,C00008918,dolares
GB41HJNH226006685723,C00009308,nomina
GB33PUKX949081164735,C00000325,chequera
GB97LEHA426299498390,C00005239,nomina
GB60PNOR481497808481,C00003123,dolares
GB51INZH697182116232,C00007983,dolares
GB08FEXG571891748551,C00004707,corriente
GB96EKDH195756063339,C00006297,chequera
GB34TMSQ411615221682,C00009312,chequera
GB73EMOD624053292483,C00004100,chequera
GB94BNQF494030489281,C00009058,chequera
GB06BITR385834512644,C00000254,ahorro
GB38IWWH572591067234,C00002621,chequera
GB96CVYV751715010273,C00009967,nomina
GB60ZURN647124709976,C00008902,nomina
GB92FESF570821639280,C00003273,ahorro
GB36WZQG503271933388,C00005051,dolares
GB35BJKO440001748391,C00002356,chequera
GB45LUMI686606992780,C00009543,corriente
GB56ZABW015811465463,C00007638,corriente
GB34UGLI485831397303,C00007305,chequera
GB56QWGS218385577823,C00005923,nomina
GB94WVQS457650475594,C00000063,corriente
GB79BLIV585086221894,C00002180,chequera
GB35MYPU059833795152,C00003909,nomina
GB70HEQB393387272025,C00007567,ahorro
GB36EPDB878393002281,C00001343,corriente
GB67AQQC047658163492,C00008453,corriente
GB12YWMW613360363947,C00008600,ahorro
GB51AZNB532029406361,C00009240,nomina
GB50SBGG730606287186,C00003973,chequera
GB59UPZW570189276753,C00002074,chequera
GB72RJXJ081553907053,C00009964,ahorro
GB38NKDH645485333400,C00006839,dolares
GB17PHRR553196497591,C00002764,corriente
GB53ZQTQ970897903262,C00009475,nomina
GB62LZAO177404823673,C00002981,nomina
GB49CEXO874454340177,C00001622,chequera
GB49XDKP448679103707,C00005670,chequera
GB67BCHZ500830484019,C00009412,ahorro
GB23FGKT842414693933,C00001383,corriente
GB30GCHC008154871191,C00006613,corriente
GB20JIAL770291015282,C00004330,nomina
GB47WIAH229509027624,C00006488,chequera
GB09EIJA328518475253,C00001626,ahorro
GB56JMLQ711267969740,C00006736,dolares
GB69WYWH674546632560,C00008951,ahorro
GB81TDZN163452556430,C00001324,nomina
GB85MWBA554977008864,C00006863,ahorro
GB43GVHI574932991923,C00004910,nomina
GB54TMTA550973226348,C00007462,corriente
GB45FQVE128271584959,C00007785,ahorro
GB30DBWA373219572957,C00009763,ahorro
GB15SCBC303661260184,C00004195,nomina
GB30OGWN364625667457,C00000930,corriente
GB33NEWX485185420275,C00006602,chequera
GB47BRNC796992181118,C00003169,chequera
GB41GLOS711196540223,C00006992,chequera
GB27VXJY157762184518,C00001228,dolares
GB64LIAR457910821777,C00002193,chequera
GB16GUOG449841772372,C00001879,dolares
GB41CQHC436246610581,C00006384,corriente
GB97UFBR561002576618,C00001972,chequera
GB06KLCR854527984282,C00008154,dolares
GB61XURE546997904119,C00000674,chequera
GB81NHIS345858655328,C00003521,dolares
GB90JRXP361782144226,C00009781,chequera
GB19QLQS486189540084,C00000197,ahorro
GB18MMWC359830096463,C00007197,ahorro
GB73UHYK763585464160,C00004101,corriente
GB84KAGJ323329644453,C00001075,dolares
GB16PFVG646407861662,C00004760,chequera
GB62NBWP749905542156,C00007390,nomina
GB64JQFC190041930865,C00004799,corriente
GB14HPRW345908446261,C00005639,dolares
GB82RTVU503658062366,C00001264,corriente
GB61CTOG567160740056,C00008409,dolares
GB31YIYZ148729961977,C00003983,corriente
GB97RBMJ573838492027,C00001385,ahorro
GB46ZNTV759311986010,C00003195,dolares
GB20YXRI887797629893,C00007758,chequera
GB24BSJW198676230103,C00009038,ahorro
GB68OHZH866948424038,C00000140,ahorro
GB74XHYM406256540994,C00005951,nomina
GB88JUYJ358081934778,C00003835,dolares
GB41EWFJ631096544302,C00005353,ahorro
GB35IGRO100227977373,C00000251,ahorro
GB53PUHQ857071148786,C00000377,dolares
GB98REUK554558474869,C00004240,dolares
GB21UGFD502606851488,C00007852,chequera
GB83JJML422585013863,C00005583,nomina
GB15GUFG007043823570,C00006347,dolares
GB13SNXD631944816095,C00005083,dolares
GB57RFBG697697130733,C00005833,chequera
GB58KVKA943849928174,C00005037,dolares
GB83WIBD600562277324,C00009113,dolares
GB07SUUK213147442514,C00003563,corriente
GB12UKQC672585585794,C00001365,ahorro
GB91VXVI142978771867,C00003138,ahorro
GB76EVIW602359214545,C00000232,chequera
GB28MRQI535407823820,C00002854,corriente
GB51NTQV508487578904,C00006817,ahorro
GB12UWAJ619216969338,C00006217,chequera
GB52VRRR709978430301,C00007338,nomina
GB78HCWP617225212748,C00009131,corriente
GB51XJSS517736660379,C00005946,nomina
GB09HHAP956116363178,C00008347,dolares
GB82RZFB793753215047,C00000715,nomina
GB37GTEY181802306149,C00000321,corriente
GB79ADVS961246889394,C00009170,corriente
GB38MGUJ210845514344,C00009565,dolares
GB71CKHO790374230560,C00005126,corriente
GB44VZTR986493579223,C00009889,dolares
GB45GMBY904005741781,C00005994,chequera
GB65CJDN850809695680,C00006674,nomina
GB50LPMS606770432469,C00002108,nomina
GB65PEAZ216952910272,C00002945,dolares
GB43BPJV934725763829,C00008699,ahorro
GB85UASW348111939973,C00008635,chequera
GB40XGXU237623923232,C00002014,ahorro
GB70GULE982349625294,C00000238,nomina
GB64YJDL869506413349,C00003920,nomina
GB39QZCU619882086423,C00009063,ahorro
GB27JSTH688587530489,C00006996,chequera
GB90UVQW673650118102,C00000603,dolares
GB88HNXN307820556148,C00006110,nomina
GB18UCDI966414987340,C00005162,nomina
GB09HYUT339003492668,C00002459,chequera
GB35PUND051423753482,C00006826,corriente
GB94MQEM004027587034,C00000453,nomina
GB26VBHE039237707775,C00002869,chequera
GB61WVLB000967661319,C00004077,chequera
GB83NEHU910111998761,C00001461,nomina
GB07BZZT663654085832,C00007748,nomina
GB38VCFT148766557491,C00001322,corriente
GB89IGUS462599716245,C00002975,chequera
GB61JSVA560715313707,C00002838,dolares
GB60FAHZ674237595322,C00008219,nomina
GB80PVXJ843452129136,C00000670,corriente
GB26QGCL784918915073,C00005193,ahorro
GB49MOZM131880174367,C00005896,ahorro
GB33GTJT789033001127,C00002023,chequera
GB83ANYF681759692014,C00003384,corriente
GB03JXIU943032944788,C00001744,ahorro
GB85UKGL575148385775,C00009222,corriente
GB07UHRN704167773682,C00001641,ahorro
GB49CMNQ827992313230,C00009401,nomina
GB49NMGB854695057407,C00007667,nomina
GB09DMWV418053761316,C00008376,ahorro
GB38KAJS443009352694,C00002361,chequera
GB97CXLS137451218577,C00007272,nomina
GB39HSVZ685787166168,C00002804,dolares
GB94KPNK155405956368,C00001854,corriente
GB66VBJL678893639085,C00003079,dolares
GB14CTOI616016070776,C00004526,ahorro
GB67JWTD214027401105,C00001873,nomina
GB26MFCC388946015821,C00000064,corriente
GB96NFLR104351544012,C00001219,corriente
GB92RKDT714778423592,C00003642,ahorro
GB14XLPI333785436860,C00005892,nomina
GB78ZLHD447253488130,C00000237,corriente
GB65XJVT846318239540,C00004820,nomina
GB06LHIB064259739757,C00005878,ahorro
GB27LYRW104131197394,C00003271,dolares
GB67YSTP760526034755,C00007180,corriente
GB09QTWZ898439082261,C00008348,corriente
GB55MCKZ369910356911,C00008326,corriente
GB27SJUQ404612541256,C00005765,ahorro
GB03JDLI926939793190,C00004791,corriente
GB62PABV691473599921,C00007665,ahorro
GB29INXO493516704343,C00001313,dolares
GB53OINL217323596397,C00003137,dolares
GB74QWEI742649166276,C00003102,ahorro
GB67BSZS945128065379,C00001306,corriente
GB92PSGT198300411955,C00009564,chequera
GB07ZKNM783928603064,C00004898,nomina
GB27KTYA334545385198,C00001682,nomina
GB81CRNQ468052799610,C00002766,corriente
GB40SACM794712705435,C00006610,ahorro
GB59VJXY270208040934,C00001309,dolares
GB54EAHI153808660899,C00004706,nomina
GB40JGKI824386820727,C00008861,nomina
GB33ZYHN376049680250,C00004777,chequera
GB29PGUR096771828250,C00001052,chequera
GB34JVXO662443634144,C00000656,corriente
GB27HQVP185569376750,C00003539,nomina
GB95KZPL193195789117,C00006166,ahorro
GB90TQKR435291309069,C00004192,chequera
GB75MRBT166078188703,C00008363,nomina
GB86DEAI690157768970,C00007063,chequera
GB94WGKT583012142342,C00007513,dolares
GB29ZIYD879117654225,C00003918,ahorro
GB82FCKS230036906434,C00002373,corriente
GB43KPSW374017936192,C00003024,chequera
GB29WMDL123971558581,C00000170,ahorro
GB89FHSR883503621254,C00004067,ahorro
GB34GHRJ167345336762,C00005936,dolares
GB65XZDM394528634638,C00005824,nomina
GB67BQRT623818814499,C00001813,chequera
GB93NDLQ189657033330,C00007502,chequera
GB67QEBE567748599540,C00002357,dolares
GB78LMAS357664490349,C00009765,dolares
GB80EATD489162843892,C00009310,nomina
GB80QJIE832552376269,C00000758,nomina
GB62PNVT537333911652,C00008875,corriente
GB12OETP564063915814,C00006123,ahorro
GB28BRTH754229613445,C00006877,dolares
GB32GFLF759239103014,C00007434,corriente
GB91CQFR316770612092,C00002479,chequera
GB60EXOB514366419243,C00005048,corriente
GB15WQPK738882154782,C00005230,ahorro
GB20UTNU764452734370,C00005513,chequera
GB33SOMB360409642832,C00001527,ahorro
GB49MVJC001885947385,C00003358,dolares
GB03KUXQ068024682602,C00006761,nomina
GB08NOUI397279304366,C00009011,ahorro
GB23ZEAX130163910153,C00005386,chequera
GB98TJEK478892070132,C00006355,nomina
GB09VTOV995937568931,C00007833,chequera
GB39WNWU354664673053,C00000995,ahorro
GB49GKGA170711266499,C00003130,corriente
GB06DCFN803384535299,C00005823,corriente
GB52JCEB403566771700,C00002642,corriente
GB84GCRB769633797358,C00000884,dolares
GB38VLWI341790728532,C00001638,ahorro
GB45YPNC795836578979,C00004617,corriente
GB42ERAI474191690498,C00004201,dolares
GB87LFBB580831616297,C00002721,chequera
GB50YXDZ092163003186,C00002798,ahorro
GB65BCMH404529137418,C00004634,nomina
GB43FTLI724491460908,C00007563,dolares
GB38NTLR953248470308,C00008924,corriente
GB16AACV477169986194,C00001295,dolares
GB28LWLJ696022773858,C00000203,dolares
GB79KLYE388496737898,C00006537,chequera
GB59AXUQ736468625502,C00009738,nomina
GB50HYJF298108721112,C00003300,corriente
GB02CERT762805948777,C00005106,ahorro
GB67BPHR302041450972,C00004340,chequera
GB59ANIP960620790809,C00001773,corriente
GB88HTCM093191635330,C00003621,dolares
GB59KLFN104053559707,C00006881,nomina
GB84TSIE858353074499,C00002144,corriente
GB92GNKJ157517735093,C00009651,dolares
GB89LTUF533770712796,C00009983,ahorro
GB79BTUG232081066295,C00004154,chequera
GB73GKIG935404026055,C00007279,nomina
GB70GDXX773605575463,C00005803,ahorro
GB10OUYV862869907905,C00002047,chequera
GB22MPUZ514757424407,C00005339,ahorro
GB37RWTA130222162108,C00006222,dolares
GB23BNNL511832575693,C00005797,nomina
GB58XYWS958274460378,C00008604,ahorro
GB36HBYJ834764429697,C00001800,nomina
GB52PBDB786565040674,C00007954,corriente
GB34RROI982988099076,C00008561,ahorro
GB48NBJK332189752074,C00008040,ahorro
GB48NZZO241032371109,C00007712,corriente
GB04QOMC186634107870,C00007882,corriente
GB28GFBY113363805526,C00004444,chequera
GB08PTVH189205483255,C00002065,nomina
GB17GJYR387973903085,C00000983,chequera
GB13GWXS104390084018,C00003556,nomina
GB90QWLX582497962518,C00001414,corriente
GB44NFYH638013677014,C00003016,nomina
GB73OEXG454526865188,C00000476,chequera
GB91GADJ313859206712,C00009974,nomina
GB43OTFT206803665707,C00008968,ahorro
GB70NAXU425222494867,C00006075,ahorro
GB73ENTP172149831982,C00001551,corriente
GB25WNKQ569814332356,C00008047,dolares
GB08WFYW514392755569,C00002358,ahorro
GB42JPEE369164067529,C00002303,corriente
GB78YPXL564929483505,C00002501,ahorro
GB46VAKZ440659762813,C00009568,dolares
GB45ZISA005391515718,C00007238,nomina
GB27GUKF728139420856,C00005524,ahorro
GB68RUIU619501216995,C00005292,chequera
GB44LNJX962859946266,C00009286,nomina
GB35EHYM757496113142,C00006954,dolares
GB65QWSF256215654447,C00006203,chequera
GB54TWPY491713791462,C00004033,dolares
GB93FHLD017250774926,C00004392,dolares
GB06PTSP484789739299,C00000431,nomina
GB49SVDL791051913726,C00001692,ahorro
GB95RIOS060369147149,C00000477,corriente
GB66JRUN488835542833,C00007128,corriente
GB77LXDS644656582561,C00009619,dolares
GB45YXXN210633752472,C00009496,ahorro
GB46BSGK048608413504,C00001660,nomina
GB75YVXH472529065956,C00009786,dolares
GB23LZVY871380466994,C00002638,nomina
GB08NCPP891311065437,C00003469,chequera
GB39IYKV722891549955,C00002151,chequera
GB23UOZG765001260033,C00002907,ahorro
GB33PRVR313585361838,C00001473,ahorro
GB10BDET114375369163,C00003043,corriente
GB78YSTR238327371120,C00004915,corriente
GB68LXSS693810970850,C00004456,ahorro
GB24TUTS885839551074,C00001063,nomina
GB45KBDB917795733363,C00005662,corriente
GB42ONQX097667523508,C00008226,nomina
GB50OMSV272563198765,C00003672,corriente
GB22NAHL692202861825,C00006470,corriente
GB44OOJW500941452545,C00009207,chequera
GB43CEWW003339802672,C00001026,ahorro
GB87DSWM774593077887,C00008126,chequera
GB90MQGH638958439443,C00002544,corriente
GB27MSAD093821403945,C00001971,chequera
GB86DGMV841931060676,C00003797,nomina
GB55ESOX712080523704,C00008592,chequera
GB51SYLL238831391562,C00001168,dolares
GB79BEIZ910538436031,C00008956,ahorro
GB93YXDN236959560241,C00007607,corriente
GB12XHWB519183732023,C00000256,dolares
GB30MPRR722509600045,C00001410,nomina
GB26EDNE035896534744,C00002736,nomina
GB30RILN919289633366,C00004449,ahorro
GB30KEOM402950912053,C00003826,corriente
GB55ZYAO517734121404,C00000103,nomina
GB09RCMM329104254883,C00007022,corriente
GB30JGIP448170389651,C00001630,chequera
GB51GUMJ014314573816,C00006684,ahorro
GB41WQPH505048028475,C00003881,ahorro
GB22LAPE102758094815,C00007716,ahorro
GB44DREG587755085937,C00003345,corriente
GB43EKEX489002889624,C00005177,chequera
GB56AIZK104279346170,C00007700,chequera
GB05KKCF027152490573,C00009727,nomina
GB10REGL589057733222,C00000004,chequera
GB22EMBG738249224058,C00008870,ahorro
GB98UZVP675640981508,C00009045,nomina
GB65YDHV234315689735,C00008009,nomina
GB66PHMX567387184344,C00007050,ahorro
GB09CKLN196158914339,C00004875,corriente
GB31HLBE000779732172,C00008846,ahorro
GB44JWKV055820236622,C00005668,chequera
GB33XJXI415954782501,C00005858,dolares
GB88GKFQ340927416259,C00000818,corriente
GB39RXKR963974225816,C00009437,chequera
GB86NDLK670007621888,C00001657,dolares
GB54ZVXK549760461139,C00008257,dolares
GB32WLDZ082220361287,C00004254,ahorro
GB63DEYP539987024937,C00004949,dolares
GB77GJTH304394065412,C00004956,chequera
GB76TSLR277952428866,C00005180,dolares
GB06HDUG955810610797,C00002657,corriente
GB22YMBQ878874946278,C00009328,chequera
GB25RGZK264230096528,C00005576,nomina
GB44ZNYX991453648668,C00009206,dolares
GB70PZGR130271658781,C00009893,chequera
GB53TJND954349546562,C00000085,corriente
GB20KNZC388509018219,C00002461,corriente
GB62KMNQ162057246978,C00008292,nomina
GB44TETU916041822479,C00006759,ahorro
GB34VRMP890288852407,C00009824,corriente
GB21NLYB310671878928,C00005181,ahorro
GB25YWWG297136013026,C00008033,chequera
GB97KYNF821132471338,C00002931,dolares
GB33NXZK489362268565,C00006643,nomina
GB30GWSO727214250937,C00005038,ahorro
GB04OQQC654947156284,C00008344,nomina
GB14ADLC966032540697,C00003012,chequera
GB06NGUJ207615023460,C00006206,ahorro
GB97RJHT205748540532,C00005943,corriente
GB75DUBV365338218974,C00001022,chequera
GB53NNYW549626745632,C00009349,corriente
GB26NODA784494679531,C00000881,dolares
GB38JWZV131621512002,C00008511,chequera
GB75PJLE563576794149,C00008261,nomina
GB31SBYX943134521471,C00004197,dolares
GB37MAEV741913263664,C00002389,corriente
GB37UUWU998734033276,C00001536,ahorro
GB78MLVL873697990782,C00002166,corriente
GB13JEVN597593029527,C00000562,ahorro
GB44KCSZ992673946098,C00000970,corriente
GB66HPKU157413322231,C00007027,nomina
GB77DKHG251442358663,C00004772,ahorro
GB32NTJC941116314154,C00006993,corriente
GB02XXUI695330882519,C00007488,ahorro
GB95WRWD678629207516,C00003380,ahorro
GB31KJGV650580647582,C00009263,dolares
GB48FJQO668851797243,C00007799,dolares
GB07YMJW855600300813,C00002950,chequera
GB98QEJJ056092278857,C00000490,dolares
GB15RWMK328154422137,C00001408,dolares
GB05SLKC834387218889,C00000833,chequera
GB62AYZJ796232666446,C00009709,ahorro
GB03AFXB646297220484,C00004788,dolares
GB71PSKI533503818202,C00007715,chequera
GB51DUTR097620935976,C00002006,dolares
GB22QDBT164670449488,C00008264,dolares
GB65TOGP964386651262,C00003822,dolares
GB18MWLU852913016215,C00009998,chequera
GB33LSBP032002961439,C00008588,nomina
GB87XORM545636004638,C00002537,ahorro
GB59WQWT665556281696,C00007277,corriente
GB23EMXZ032421712495,C00000847,ahorro
GB62DDDZ208171093045,C00009526,ahorro
GB50ORUO476488102609,C00006775,chequera
GB71QPUU498344149671,C00003670,corriente
GB82FHIE600760362635,C00002429,dolares
GB26MOIU241935983606,C00001655,ahorro
GB61WLCV268153154946,C00003231,nomina
GB89IBMV369781538071,C00002689,corriente
GB52BNKA916623966770,C00008559,dolares
GB09KHRW630443552337,C00009719,chequera
GB95NTVM640907456008,C00006078,corriente
GB85LPRJ841822623258,C00002037,corriente
GB76DWGE777974624288,C00001762,dolares
GB22DNDJ341195029125,C00004211,ahorro
GB34ERSX601851838997,C00002035,dolares
GB27RUXE520027471283,C00002112,corriente
GB34EUOT778747498778,C00003242,nomina
GB67DFYI284804036142,C00008839,ahorro
GB93JYNZ404719846651,C00003897,corriente
GB82FIPE011306304179,C00003613,chequera
GB71RMQA592230461322,C00003787,corriente
GB05FCAU510384358710,C00009990,corriente
GB10TYOG353143149894,C00008584,ahorro
GB17YECC586365044850,C00004955,ahorro
GB95GLKF865658817848,C00007669,dolares
GB51WEAT512281400202,C00005152,chequera
GB72FAVK013342898327,C00009818,ahorro
GB46DHWC464454500220,C00000388,chequera
GB25BSSL155650513453,C00001251,nomina
GB60KNHD708786433606,C00007446,chequera
GB68XDTB830635791644,C00002038,chequera
GB19ADSO205227194281,C00005775,nomina
GB38KBJV087475180577,C00000618,chequera
GB80JXNQ375242161496,C00007222,nomina
GB23HWFR585324638342,C00007542,corriente
GB92BKVF587428443973,C00001305,corriente
GB70IFRX546735831515,C00007800,dolares
GB68HCVQ404562761174,C00009413,nomina
GB57NDCK818863305185,C00007519,chequera
GB02KNSX924930185511,C00000953,chequera
GB86SEEA403268883757,C00002463,dolares
GB54HPQP533580399943,C00003640,corriente
GB97RFOM240178923778,C00001950,chequera
GB30PGFZ689555111384,C00003866,dolares
GB90TGPW325306572574,C00006652,nomina
GB89KJAF046650453083,C00005362,corriente
GB81GGXB718260358260,C00000706,chequera
GB91XAXM648508577174,C00008123,nomina
GB55BXIG731578966881,C00007183,nomina
GB15YABO645089364323,C00006714,dolares
GB43CJSA141187684040,C00009347,dolares
GB89CLYL227307122748,C00001514,nomina
GB83VNUL100841885940,C00002908,corriente
GB34HUWK570008263353,C00007979,ahorro
GB46PSEE583606274089,C00003648,chequera
GB82YFFW174154118694,C00004639,chequera
GB53ORCS719288334672,C00002117,corriente
GB52MTMM083537885632,C00004338,ahorro
GB69QKLV367743748477,C00006808,nomina
GB72QQWP990227934300,C00009456,dolares
GB86VBUI079774141472,C00005430,dolares
GB51LHVW898919353455,C00002473,dolares
GB81PQMJ357994619378,C00008282,nomina
GB09MRJH747358576586,C00003793,nomina
GB88KMBR766637499568,C00009385,ahorro
GB06YVJI597903162887,C00005333,ahorro
GB95JIBP014069469224,C00004572,nomina
GB68QSIB389609118051,C00008224,dolares
GB26ZFGS308089954264,C00009288,corriente
GB40GYEO060292742972,C00004182,chequera
GB12UWDF376898125925,C00003420,corriente
GB58YXDE713736367274,C00007274,nomina
GB09TPUY092182846804,C00005352,chequera
GB26OJLF934294804824,C00007619,dolares
GB06QUYL114862384234,C00006003,dolares
GB32PKLR790917262143,C00008014,chequera
GB08DWBZ557128522568,C00001801,chequera
GB48COZE182338233330,C00001267,chequera
GB96DQUE038327958682,C00001421,corriente
GB85PZQM034888041516,C00002959,nomina
GB20AORF900401396877,C00004403,ahorro
GB41LJVU115092887580,C00004589,chequera
GB15MEPE251103648975,C00006886,chequera
GB09UKOM622827642067,C00007837,chequera
GB23WGNT414886810163,C00003150,chequera
GB62QIGN512271247950,C00006024,dolares
GB61IJYZ789197208130,C00001006,nomina
GB50DJSY378218915771,C00008801,nomina
GB58RJWY888084574031,C00002300,ahorro
GB40XBQY318624937699,C00000154,corriente
GB90RMRI267511465630,C00004400,nomina
GB62WMJX510825042905,C00001155,corriente
GB02QRSV228956363890,C00001967,ahorro
GB20OAJN620708556563,C00004876,corriente
GB77CUFI111492150750,C00007906,ahorro
GB34EFBT393299629922,C00001855,corriente
GB53BLWD914049531127,C00003228,chequera
GB98KUVZ515536449469,C00000342,nomina
GB28WZKY444442176369,C00009626,chequera
GB83PHSE879225224345,C00009027,corriente
GB69NXGL294314274760,C00005157,corriente
GB44ZOBX776541187991,C00002651,corriente
GB65LXHQ144049449410,C00009740,corriente
GB64MHPL313459412482,C00000424,dolares
GB12BXNN326801691677,C00007344,ahorro
GB46WWZZ150973261874,C00001009,chequera
GB65SFDC070477741052,C00002893,corriente
GB21EVJU324414712067,C00002513,corriente
GB13IMYN254326807742,C00003974,nomina
GB35MVPZ924780440714,C00005311,nomina
GB54JVFD897945753138,C00007879,corriente
GB22GLOV854595595975,C00000486,dolares
GB73XKFT590701669700,C00009040,nomina
GB12UKFR574277098797,C00000043,chequera
GB13ELEV241950182000,C00006887,chequera
GB22SIED040744975160,C00006742,ahorro
GB02PTTJ596461209803,C00006180,nomina
GB31KWKH767295404790,C00003277,nomina
GB57WTCZ927447013003,C00003215,corriente
GB49DZZE817722588948,C00006186,chequera
GB06NVCT229516765222,C00000398,ahorro
GB75VTJV310873873774,C00007262,dolares
GB15AFSN499000609778,C00005782,chequera
GB42WNAG568259202847,C00005608,ahorro
GB12KASE211598191647,C00003524,nomina
GB86YYWL186544816501,C00000845,dolares
GB07AUBL158144962873,C00007670,dolares
GB91EUSD987714776687,C00004953,nomina
GB81KFOX909277639111,C00006443,nomina
GB37OIST665992722181,C00003926,nomina
GB80NCKI247972806701,C00005489,nomina
GB20XPKZ158495253787,C00000065,ahorro
GB54PXMP123238964542,C00002132,nomina
GB87KPCY263037154003,C00003145,corriente
GB30XQSN342153866370,C00008646,chequera
GB74PVHJ795985706813,C00009814,dolares
GB37ZBID398519112944,C00000248,corriente
GB40WPAB192494208144,C00003073,corriente
GB17VVPK891537976148,C00000918,nomina
GB42XUAX880547324435,C00000982,ahorro
GB78TAAW162490379052,C00008440,corriente
GB23KHHB724199581048,C00008093,nomina
GB05VXEH296075455966,C00007219,nomina
GB81OTVD398693021621,C00006662,ahorro
GB28LSNR820907695616,C00006710,corriente
GB14RVGM034242896922,C00007797,corriente
GB43TVJH320412662299,C00000974,ahorro
GB64IBNU032474570765,C00009581,chequera
GB84CFOV201035881769,C00004442,chequera
GB48HPOC442786334194,C00002924,chequera
GB90ONVD494984686461,C00000263,corriente
GB78PYKN316729467176,C00008874,nomina
GB84SSTR735087265626,C00004378,chequera
GB73ZNXT816838055918,C00009182,nomina
GB17PJEN828827174005,C00009770,corriente
GB56IARO780752833518,C00001847,nomina
GB47KAWK635411209547,C00004209,nomina
GB57DMEX192757614465,C00006129,nomina
GB70DMPJ325915785841,C00000209,ahorro
GB26FEOF802406387149,C00008205,dolares
GB89KQTE605365708303,C00000461,ahorro
GB24FBCT652510855762,C00002436,corriente
GB47YVIG619649795962,C00009260,dolares
GB33KJSK586124755249,C00003775,nomina
GB30KNMO745320607764,C00003229,chequera
GB11BJFP445991504633,C00004937,nomina
GB59KADD531424798641,C00005902,dolares
GB76NCXI626746591427,C00007038,chequera
GB50PQZH158653004593,C00005234,dolares
GB44SWZA416993378782,C00005984,corriente
GB90YPUZ427951106530,C00008011,dolares
GB58VFBX427688082914,C00008983,corriente
GB89GBFO441962827531,C00006491,nomina
GB69JSXC395694908887,C00005218,ahorro
GB37DHMV448723560923,C00004481,chequera
GB53GKCP133206554779,C00002750,nomina
GB52RYDU793412464143,C00001653,corriente
GB89ADGH236885564282,C00001671,chequera
GB53GCKP721385661713,C00004446,dolares
GB15QGKA407873322362,C00007661,dolares
GB11PPBA594713575496,C00000591,corriente
GB83JJBZ297001792912,C00002694,dolares
GB44SWOH682171088513,C00002534,ahorro
GB75AGFI866316549868,C00005371,dolares
GB47TCKT019859438726,C00006451,dolares
GB02BDCA590374331004,C00009280,corriente
GB94PWMX475522747093,C00006626,ahorro
GB82WZBT739696575419,C00003172,nomina
GB13AVZI950066892933,C00000964,chequera
GB41GIUX236464077844,C00000079,chequera
GB42GUIJ593807746164,C00007273,corriente
GB83YMXM098705342777,C00002601,dolares
GB70TOJV994167417489,C00004769,corriente
GB45ENMV442672162768,C00007493,corriente
GB02XXJT134316554201,C00001115,dolares
GB24NGXM558323973861,C00006162,nomina
GB32VPNM685761829177,C00006659,ahorro
GB90VJZL377323397490,C00003612,corriente
GB65CZHK133658591434,C00006330,chequera
GB20KZTR664694926962,C00009511,dolares
GB73ANTT447886142335,C00000588,dolares
GB55WYUA142928281582,C00001017,nomina
GB26OQBF360056821190,C00000811,nomina
GB91WNGW525914769391,C00005872,dolares
GB43EQEN327935374028,C00000163,ahorro
GB27FZGN112517578578,C00009931,corriente
GB42UDZB601965255953,C00002426,corriente
GB58NJLO172191851045,C00003819,ahorro
GB57CLNS524593809111,C00001187,nomina
GB84MJXQ741802882772,C00005439,dolares
GB55ZZDQ434894517844,C00004590,ahorro
GB11YPBY736282133520,C00000886,corriente
GB85XCZJ183283629122,C00000966,chequera
GB94SYSW767604507454,C00003733,nomina
GB98XHZW112450468797,C00008665,ahorro
GB43PVWY134893651176,C00002052,ahorro
GB21OLON635496738885,C00008101,ahorro
GB12TNMN026022665206,C00007548,corriente
GB17JIVW058694832291,C00002395,corriente
GB85THFI065675403614,C00003270,corriente
GB98TPDI796649566200,C00004140,ahorro
GB93MAHG141123950342,C00005100,nomina
GB67XLRB892713625767,C00008930,chequera
GB63SZZP537838956564,C00000927,dolares
GB58KGTU188303982705,C00001775,chequera
GB52TVSA895817906075,C00007612,corriente
GB19KTKI486109640081,C00005888,dolares
GB83TGRA150097751451,C00002060,ahorro
GB02HVBC756721890972,C00006490,ahorro
GB79YBGU322372446043,C00007134,ahorro
